Time  Layer1_Flux  Layer1_Error  Layer2_Flux  Layer2_Error  Layer3_Flux  Layer3_Error  Layer4_Flux  Layer4_Error  Layer5_Flux  Layer5_Error  Layer6_Flux  Layer6_Error  Layer7_Flux  Layer7_Error  Layer8_Flux  Layer8_Error  Layer9_Flux  Layer9_Error  Layer10_Flux  Layer10_Error  Layer11_Flux  Layer11_Error  Layer12_Flux  Layer12_Error  Layer13_Flux  Layer13_Error  Layer14_Flux  Layer14_Error  Layer15_Flux  Layer15_Error  Layer16_Flux  Layer16_Error  Layer17_Flux  Layer17_Error
5.9000E+03  1.82530E-04  0.0443  1.77136E-04  0.0449  6.53669E-05  0.0729  8.50850E-05  0.0621  1.36964E-04  0.0492  1.12360E-04  0.0540  4.33355E-05  0.0880  1.22836E-04  0.0518  1.25953E-04  0.0514  8.44660E-05  0.0625  5.21177E-05  0.0800  3.53442E-05  0.0972  1.08062E-04  0.0553  1.08962E-04  0.0547  1.25313E-04  0.0514  1.25107E-04  0.0516  8.80798E-05  0.0614
6.0000E+03  1.83015E-04  0.0443  1.70558E-04  0.0457  6.00654E-05  0.0762  8.01713E-05  0.0639  1.28681E-04  0.0504  1.04984E-04  0.0557  4.17260E-05  0.0900  1.10136E-04  0.0544  1.31902E-04  0.0502  7.57161E-05  0.0656  4.95552E-05  0.0826  3.12224E-05  0.1027  1.04267E-04  0.0563  1.06098E-04  0.0553  1.17231E-04  0.0529  1.22799E-04  0.0517  8.49779E-05  0.0615
6.1000E+03  1.85480E-04  0.0436  1.60850E-04  0.0467  6.10727E-05  0.0752  7.85349E-05  0.0643  1.23365E-04  0.0516  1.03204E-04  0.0567  4.03170E-05  0.0898  1.03127E-04  0.0564  1.26778E-04  0.0508  7.11294E-05  0.0684  4.55830E-05  0.0858  2.81588E-05  0.1067  9.98804E-05  0.0574  1.08107E-04  0.0549  1.12895E-04  0.0534  1.12761E-04  0.0539  8.74562E-05  0.0611
6.2000E+03  1.77514E-04  0.0446  1.48509E-04  0.0487  5.63268E-05  0.0778  7.29130E-05  0.0663  1.17872E-04  0.0526  9.59993E-05  0.0581  3.80903E-05  0.0929  9.38808E-05  0.0588  1.16455E-04  0.0533  6.90870E-05  0.0685  4.01079E-05  0.0905  2.51461E-05  0.1119  9.86110E-05  0.0576  1.08335E-04  0.0550  1.12687E-04  0.0535  1.08472E-04  0.0548  8.29970E-05  0.0626
6.3000E+03  1.73541E-04  0.0448  1.47792E-04  0.0492  5.52790E-05  0.0789  6.90345E-05  0.0678  1.20174E-04  0.0520  9.52454E-05  0.0584  3.54909E-05  0.0948  8.63786E-05  0.0611  1.13805E-04  0.0538  6.50574E-05  0.0703  3.72060E-05  0.0940  2.24183E-05  0.1187  9.22033E-05  0.0595  1.01998E-04  0.0561  1.20527E-04  0.0516  1.06487E-04  0.0548  7.86141E-05  0.0633
6.4000E+03  1.65866E-04  0.0455  1.42938E-04  0.0495  4.94537E-05  0.0828  6.52114E-05  0.0696  1.15632E-04  0.0525  9.36560E-05  0.0587  3.07326E-05  0.1019  8.27870E-05  0.0623  1.12928E-04  0.0538  6.29696E-05  0.0718  3.73950E-05  0.0929  2.04163E-05  0.1230  8.59778E-05  0.0615  1.00866E-04  0.0567  1.19148E-04  0.0517  1.03919E-04  0.0557  7.47785E-05  0.0662
6.5000E+03  1.62448E-04  0.0461  1.39411E-04  0.0503  4.80295E-05  0.0845  6.27241E-05  0.0711  1.08408E-04  0.0543  9.35336E-05  0.0588  2.60892E-05  0.1109  7.96031E-05  0.0633  1.05653E-04  0.0553  6.18150E-05  0.0723  3.46891E-05  0.0959  2.11006E-05  0.1214  8.37619E-05  0.0614  9.55996E-05  0.0580  1.10328E-04  0.0536  1.05584E-04  0.0547  7.50277E-05  0.0654
6.6000E+03  1.54633E-04  0.0475  1.31278E-04  0.0514  4.50886E-05  0.0852  5.87648E-05  0.0744  1.02297E-04  0.0559  8.32972E-05  0.0618  2.46854E-05  0.1122  7.21591E-05  0.0661  1.02738E-04  0.0560  6.45714E-05  0.0708  3.41815E-05  0.0972  1.97296E-05  0.1274  8.22154E-05  0.0619  9.30819E-05  0.0589  1.06498E-04  0.0550  1.04164E-04  0.0550  7.80687E-05  0.0638
6.7000E+03  1.45092E-04  0.0486  1.24700E-04  0.0525  4.27413E-05  0.0880  5.59438E-05  0.0754  9.47342E-05  0.0579  7.56278E-05  0.0654  2.28470E-05  0.1191  6.59550E-05  0.0689  9.66278E-05  0.0576  6.40670E-05  0.0711  3.37376E-05  0.0979  1.82053E-05  0.1308  7.75083E-05  0.0631  9.16494E-05  0.0590  1.02384E-04  0.0559  1.09182E-04  0.0539  7.56476E-05  0.0652
6.8000E+03  1.40632E-04  0.0494  1.29414E-04  0.0518  4.38255E-05  0.0875  5.45071E-05  0.0762  9.06326E-05  0.0589  7.19659E-05  0.0666  2.16626E-05  0.1189  6.30913E-05  0.0701  9.20178E-05  0.0588  5.82530E-05  0.0741  3.19360E-05  0.1001  1.87164E-05  0.1280  7.63814E-05  0.0633  8.63314E-05  0.0604  9.91306E-05  0.0567  1.10589E-04  0.0531  7.43913E-05  0.0652
6.9000E+03  1.41528E-04  0.0499  1.29911E-04  0.0521  4.20954E-05  0.0893  5.20956E-05  0.0780  8.56878E-05  0.0601  7.09977E-05  0.0676  1.96718E-05  0.1248  6.31924E-05  0.0698  8.88549E-05  0.0595  5.55754E-05  0.0758  3.11492E-05  0.1002  1.88381E-05  0.1270  7.62403E-05  0.0638  8.22694E-05  0.0614  9.91532E-05  0.0562  1.09819E-04  0.0535  7.10616E-05  0.0662
7.0000E+03  1.38391E-04  0.0502  1.24296E-04  0.0527  4.07952E-05  0.0907  5.06032E-05  0.0801  7.99785E-05  0.0626  6.58289E-05  0.0702  1.90236E-05  0.1277  6.41820E-05  0.0690  8.79571E-05  0.0596  5.13816E-05  0.0778  2.95385E-05  0.1025  1.97864E-05  0.1233  7.25572E-05  0.0650  7.55786E-05  0.0644  9.70124E-05  0.0568  1.00816E-04  0.0557  7.17511E-05  0.0659
7.1000E+03  1.35563E-04  0.0507  1.17452E-04  0.0543  3.92867E-05  0.0913  4.98318E-05  0.0791  8.00257E-05  0.0628  6.23335E-05  0.0715  2.01170E-05  0.1232  6.51348E-05  0.0693  8.34832E-05  0.0615  4.81491E-05  0.0802  2.76510E-05  0.1049  1.89143E-05  0.1228  7.02613E-05  0.0666  7.51711E-05  0.0640  9.62896E-05  0.0569  9.65766E-05  0.0562  7.17767E-05  0.0657
7.2000E+03  1.26807E-04  0.0524  1.14461E-04  0.0551  3.85899E-05  0.0920  5.00393E-05  0.0796  7.08241E-05  0.0665  5.47824E-05  0.0756  1.92450E-05  0.1257  6.74325E-05  0.0670  8.10766E-05  0.0618  4.33479E-05  0.0839  2.42855E-05  0.1118  1.72340E-05  0.1308  6.81390E-05  0.0673  7.72453E-05  0.0636  9.35306E-05  0.0569  9.81858E-05  0.0559  7.03488E-05  0.0660
7.3000E+03  1.19468E-04  0.0532  1.13701E-04  0.0558  3.78390E-05  0.0932  4.64612E-05  0.0821  6.94758E-05  0.0664  5.08562E-05  0.0786  1.83343E-05  0.1298  6.32732E-05  0.0689  7.30527E-05  0.0651  4.03092E-05  0.0855  2.28685E-05  0.1156  2.04195E-05  0.1203  6.84152E-05  0.0676  7.68763E-05  0.0635  8.96002E-05  0.0582  9.21679E-05  0.0574  7.15289E-05  0.0657
7.4000E+03  1.16565E-04  0.0541  1.09228E-04  0.0565  3.78735E-05  0.0937  4.28472E-05  0.0859  6.44932E-05  0.0694  5.05744E-05  0.0787  1.81843E-05  0.1284  6.05786E-05  0.0715  6.93934E-05  0.0669  4.01698E-05  0.0867  2.52044E-05  0.1091  2.12612E-05  0.1195  6.41703E-05  0.0688  7.52426E-05  0.0640  8.09939E-05  0.0608  9.28279E-05  0.0572  7.14799E-05  0.0656
7.5000E+03  1.16531E-04  0.0541  1.09951E-04  0.0566  3.98619E-05  0.0911  3.88169E-05  0.0892  6.05629E-05  0.0714  4.84449E-05  0.0801  1.58738E-05  0.1405  6.07437E-05  0.0710  6.46323E-05  0.0685  3.86995E-05  0.0880  2.63156E-05  0.1054  2.04318E-05  0.1213  5.92492E-05  0.0721  7.15714E-05  0.0656  7.73147E-05  0.0625  9.21313E-05  0.0570  7.32572E-05  0.0645
7.6000E+03  1.12177E-04  0.0553  1.05863E-04  0.0570  3.58121E-05  0.0971  3.71716E-05  0.0906  5.59202E-05  0.0742  4.43714E-05  0.0816  1.58299E-05  0.1395  6.00710E-05  0.0716  6.10773E-05  0.0708  3.82224E-05  0.0892  2.68495E-05  0.1049  2.01175E-05  0.1203  5.52683E-05  0.0738  7.11931E-05  0.0659  7.78561E-05  0.0618  9.45277E-05  0.0567  7.08259E-05  0.0647
7.7000E+03  1.10379E-04  0.0560  9.83541E-05  0.0589  3.15776E-05  0.1033  3.40569E-05  0.0960  5.31388E-05  0.0748  4.00404E-05  0.0851  1.64054E-05  0.1386  5.65687E-05  0.0730  6.12146E-05  0.0705  3.80708E-05  0.0884  2.60291E-05  0.1070  1.98716E-05  0.1213  5.37545E-05  0.0747  7.15886E-05  0.0647  7.31253E-05  0.0631  9.35830E-05  0.0568  6.85405E-05  0.0656
7.8000E+03  1.07555E-04  0.0565  9.87392E-05  0.0592  2.98387E-05  0.1059  3.23783E-05  0.0974  5.30706E-05  0.0744  3.94475E-05  0.0863  1.61269E-05  0.1364  5.30391E-05  0.0737  6.08935E-05  0.0702  4.18756E-05  0.0849  2.32118E-05  0.1150  1.95527E-05  0.1227  5.17424E-05  0.0756  6.57138E-05  0.0678  7.07839E-05  0.0644  8.87442E-05  0.0578  6.53131E-05  0.0676
7.9000E+03  1.04260E-04  0.0576  9.71232E-05  0.0602  3.12910E-05  0.1020  3.04641E-05  0.0997  5.32908E-05  0.0746  3.78460E-05  0.0867  1.66570E-05  0.1350  4.88620E-05  0.0772  6.19823E-05  0.0689  4.22977E-05  0.0852  2.08544E-05  0.1205  1.64781E-05  0.1314  5.04829E-05  0.0768  6.36065E-05  0.0687  6.88483E-05  0.0652  8.36890E-05  0.0594  6.16327E-05  0.0688
8.0000E+03  9.96758E-05  0.0584  9.46647E-05  0.0606  3.07927E-05  0.1031  3.03886E-05  0.1003  5.10746E-05  0.0764  3.30113E-05  0.0922  1.69030E-05  0.1346  4.86508E-05  0.0776  6.11989E-05  0.0696  3.80771E-05  0.0879  1.85313E-05  0.1282  1.56993E-05  0.1355  4.92541E-05  0.0773  6.27991E-05  0.0683  6.56970E-05  0.0663  7.64360E-05  0.0617  6.07681E-05  0.0692
8.1000E+03  9.08575E-05  0.0604  9.17830E-05  0.0616  3.14826E-05  0.1015  2.75371E-05  0.1035  4.53804E-05  0.0805  2.94480E-05  0.0971  1.70296E-05  0.1355  4.89817E-05  0.0776  5.88840E-05  0.0706  3.60324E-05  0.0908  1.75150E-05  0.1291  1.59027E-05  0.1367  4.82826E-05  0.0766  6.09486E-05  0.0689  6.51813E-05  0.0658  6.87275E-05  0.0643  5.56187E-05  0.0718
8.2000E+03  8.25884E-05  0.0633  9.50863E-05  0.0607  3.36274E-05  0.0975  2.61919E-05  0.1058  4.47358E-05  0.0811  2.49295E-05  0.1036  1.52822E-05  0.1384  5.13513E-05  0.0755  5.20434E-05  0.0749  3.29447E-05  0.0951  1.88114E-05  0.1252  1.63384E-05  0.1355  4.36250E-05  0.0810  6.04694E-05  0.0692  6.55344E-05  0.0657  6.64055E-05  0.0658  5.30879E-05  0.0738
8.3000E+03  7.79207E-05  0.0655  9.50404E-05  0.0606  3.20929E-05  0.1015  2.55962E-05  0.1067  4.43162E-05  0.0814  2.42449E-05  0.1061  1.37763E-05  0.1464  4.68711E-05  0.0783  4.59663E-05  0.0778  2.94308E-05  0.1006  1.67822E-05  0.1311  1.57787E-05  0.1344  4.17636E-05  0.0833  5.60366E-05  0.0718  6.65630E-05  0.0655  6.52113E-05  0.0666  5.12848E-05  0.0744
8.4000E+03  8.18784E-05  0.0636  9.31326E-05  0.0608  3.03424E-05  0.1022  2.59587E-05  0.1071  4.23911E-05  0.0824  2.42124E-05  0.1075  1.16758E-05  0.1604  4.58945E-05  0.0797  4.00750E-05  0.0833  2.56332E-05  0.1071  1.60415E-05  0.1351  1.68009E-05  0.1309  4.13395E-05  0.0826  5.40740E-05  0.0728  6.79300E-05  0.0647  6.59334E-05  0.0663  4.95111E-05  0.0761
8.5000E+03  8.55105E-05  0.0624  9.06748E-05  0.0616  2.83699E-05  0.1067  2.87606E-05  0.1017  4.12338E-05  0.0837  2.46614E-05  0.1063  1.18234E-05  0.1550  4.46947E-05  0.0808  4.16962E-05  0.0828  2.49507E-05  0.1082  1.49171E-05  0.1376  1.52084E-05  0.1390  4.23164E-05  0.0826  5.56352E-05  0.0717  6.49088E-05  0.0664  6.50256E-05  0.0663  4.91974E-05  0.0755
8.6000E+03  8.56921E-05  0.0625  8.99512E-05  0.0612  2.57558E-05  0.1115  2.63319E-05  0.1049  4.05836E-05  0.0833  2.45643E-05  0.1079  1.14761E-05  0.1614  4.21426E-05  0.0825  4.28203E-05  0.0807  2.40468E-05  0.1096  1.41780E-05  0.1425  1.31813E-05  0.1487  3.93776E-05  0.0846  5.51574E-05  0.0718  6.31062E-05  0.0672  6.41569E-05  0.0671  4.92416E-05  0.0764
8.7000E+03  8.66831E-05  0.0627  8.68173E-05  0.0621  2.56209E-05  0.1122  2.59444E-05  0.1059  4.00718E-05  0.0843  2.26446E-05  0.1119  1.04812E-05  0.1699  3.76306E-05  0.0865  3.78867E-05  0.0861  2.40545E-05  0.1092  1.23701E-05  0.1514  1.08438E-05  0.1654  3.75126E-05  0.0867  5.41541E-05  0.0726  6.29177E-05  0.0663  6.19912E-05  0.0673  4.81357E-05  0.0768
8.8000E+03  9.05350E-05  0.0609  8.47461E-05  0.0628  2.51142E-05  0.1140  2.31944E-05  0.1097  3.68739E-05  0.0878  2.17754E-05  0.1140  1.06868E-05  0.1655  3.79203E-05  0.0854  3.50014E-05  0.0896  2.43634E-05  0.1084  1.21503E-05  0.1499  1.05789E-05  0.1576  3.85241E-05  0.0843  4.86865E-05  0.0755  6.35097E-05  0.0667  6.35710E-05  0.0665  4.48598E-05  0.0797
8.9000E+03  9.02875E-05  0.0607  8.25325E-05  0.0642  2.43481E-05  0.1171  2.11612E-05  0.1131  3.63424E-05  0.0882  2.10600E-05  0.1146  1.03794E-05  0.1691  3.55381E-05  0.0868  3.33169E-05  0.0918  2.58471E-05  0.1062  1.28663E-05  0.1475  1.04007E-05  0.1653  3.90081E-05  0.0850  4.60959E-05  0.0780  6.11789E-05  0.0676  6.40392E-05  0.0662  4.02375E-05  0.0835
9.0000E+03  8.28485E-05  0.0633  7.46261E-05  0.0671  2.41141E-05  0.1151  2.04377E-05  0.1179  3.45743E-05  0.0904  1.90371E-05  0.1206  9.75772E-06  0.1685  3.28358E-05  0.0924  3.14818E-05  0.0936  2.69864E-05  0.1037  1.42665E-05  0.1393  1.00325E-05  0.1646  3.79121E-05  0.0854  4.18698E-05  0.0810  5.97920E-05  0.0684  6.20167E-05  0.0673  4.09924E-05  0.0815
9.1000E+03  7.74742E-05  0.0657  6.94635E-05  0.0687  2.40914E-05  0.1159  2.07833E-05  0.1152  3.46743E-05  0.0908  1.87994E-05  0.1219  9.86066E-06  0.1676  3.06522E-05  0.0954  3.27049E-05  0.0910  2.73360E-05  0.1018  1.39518E-05  0.1382  1.12407E-05  0.1566  3.71691E-05  0.0864  3.81826E-05  0.0844  6.00147E-05  0.0674  6.06354E-05  0.0672  4.09214E-05  0.0814
9.2000E+03  7.06767E-05  0.0684  6.57446E-05  0.0705  2.43033E-05  0.1162  1.77825E-05  0.1240  2.98240E-05  0.0971  1.85508E-05  0.1227  1.05018E-05  0.1640  3.04599E-05  0.0960  2.86192E-05  0.0986  2.72075E-05  0.1013  1.20210E-05  0.1488  1.13265E-05  0.1529  3.69580E-05  0.0874  3.89108E-05  0.0839  5.90391E-05  0.0679  6.05326E-05  0.0674  4.20816E-05  0.0806
9.3000E+03  6.59254E-05  0.0710  6.07497E-05  0.0738  2.21171E-05  0.1214  1.64115E-05  0.1311  2.80579E-05  0.0995  1.85049E-05  0.1223  1.20870E-05  0.1541  2.70968E-05  0.1015  2.87999E-05  0.0968  2.58696E-05  0.1043  1.12022E-05  0.1547  1.04203E-05  0.1632  3.76494E-05  0.0853  3.73746E-05  0.0850  5.23711E-05  0.0712  5.80859E-05  0.0684  4.03860E-05  0.0825
9.4000E+03  6.82541E-05  0.0694  5.70403E-05  0.0759  2.15108E-05  0.1231  1.53230E-05  0.1341  2.73138E-05  0.1002  1.79211E-05  0.1244  1.06148E-05  0.1644  2.60118E-05  0.1031  2.80418E-05  0.0988  2.35581E-05  0.1093  1.21292E-05  0.1499  9.01989E-06  0.1732  3.69195E-05  0.0850  3.45053E-05  0.0891  5.20023E-05  0.0721  5.55766E-05  0.0697  3.77139E-05  0.0853
9.5000E+03  6.50131E-05  0.0705  5.96444E-05  0.0744  1.97259E-05  0.1249  1.50131E-05  0.1341  2.80551E-05  0.0997  1.61025E-05  0.1296  9.42089E-06  0.1704  2.33315E-05  0.1094  2.66090E-05  0.1017  2.13556E-05  0.1140  1.18825E-05  0.1538  9.00676E-06  0.1777  3.81972E-05  0.0838  3.42084E-05  0.0874  5.00198E-05  0.0719  5.53766E-05  0.0693  3.68171E-05  0.0859
9.6000E+03  6.24672E-05  0.0724  6.20504E-05  0.0729  1.86917E-05  0.1291  1.47462E-05  0.1350  2.75341E-05  0.1010  1.44662E-05  0.1374  8.09046E-06  0.1794  2.33232E-05  0.1085  2.50615E-05  0.1013  1.63527E-05  0.1280  1.11639E-05  0.1558  7.88339E-06  0.1824  3.71126E-05  0.0852  3.38834E-05  0.0891  4.85239E-05  0.0743  5.53303E-05  0.0689  3.62773E-05  0.0858
9.7000E+03  6.76739E-05  0.0697  6.27302E-05  0.0734  1.76967E-05  0.1360  1.44135E-05  0.1385  2.60252E-05  0.1040  1.37320E-05  0.1416  7.02534E-06  0.1920  2.02560E-05  0.1151  2.57477E-05  0.1016  1.34585E-05  0.1399  8.98051E-06  0.1727  8.14767E-06  0.1792  3.45877E-05  0.0887  3.68711E-05  0.0846  4.80564E-05  0.0734  5.71403E-05  0.0682  3.46302E-05  0.0869
9.8000E+03  6.59637E-05  0.0712  6.11527E-05  0.0744  1.77403E-05  0.1328  1.18898E-05  0.1484  2.49252E-05  0.1060  1.38923E-05  0.1414  6.90136E-06  0.1992  1.74483E-05  0.1221  2.50772E-05  0.1041  1.20218E-05  0.1478  8.11130E-06  0.1809  8.74410E-06  0.1770  3.28478E-05  0.0899  3.73312E-05  0.0843  4.93404E-05  0.0728  5.75936E-05  0.0674  3.56453E-05  0.0860
9.9000E+03  6.34590E-05  0.0729  6.29486E-05  0.0734  1.76568E-05  0.1334  1.15100E-05  0.1521  2.34546E-05  0.1085  1.46547E-05  0.1402  5.84862E-06  0.2069  1.52849E-05  0.1306  2.48966E-05  0.1048  1.13055E-05  0.1543  8.09440E-06  0.1854  8.68018E-06  0.1793  2.83145E-05  0.0955  3.64272E-05  0.0853  4.90351E-05  0.0730  5.62959E-05  0.0680  3.83069E-05  0.0837
1.0000E+04  6.14633E-05  0.0732  6.60342E-05  0.0717  1.60537E-05  0.1406  1.11788E-05  0.1528  2.05472E-05  0.1149  1.67173E-05  0.1285  4.59065E-06  0.2322  1.56500E-05  0.1303  2.35298E-05  0.1067  1.11422E-05  0.1533  8.84246E-06  0.1810  9.58729E-06  0.1701  2.71964E-05  0.0985  3.63704E-05  0.0847  5.09995E-05  0.0722  5.77996E-05  0.0677  4.03784E-05  0.0813
1.0100E+04  6.27773E-05  0.0722  6.37682E-05  0.0723  1.40443E-05  0.1508  1.09221E-05  0.1513  1.91451E-05  0.1180  1.57141E-05  0.1351  3.74468E-06  0.2540  1.51500E-05  0.1293  2.19469E-05  0.1096  1.08901E-05  0.1545  8.38774E-06  0.1827  9.59182E-06  0.1670  2.55520E-05  0.1008  3.61700E-05  0.0842  4.74255E-05  0.0744  5.56073E-05  0.0688  3.89974E-05  0.0815
1.0200E+04  6.23036E-05  0.0729  6.20663E-05  0.0730  1.49185E-05  0.1479  1.07741E-05  0.1592  1.84937E-05  0.1205  1.37545E-05  0.1453  3.12361E-06  0.2752  1.62877E-05  0.1250  1.86006E-05  0.1170  1.10990E-05  0.1514  7.92689E-06  0.1843  9.06938E-06  0.1724  2.39281E-05  0.1040  3.62543E-05  0.0844  4.53534E-05  0.0747  5.87014E-05  0.0668  3.65022E-05  0.0837
1.0300E+04  6.35953E-05  0.0727  5.70372E-05  0.0759  1.54474E-05  0.1459  1.02108E-05  0.1645  1.79114E-05  0.1210  1.20148E-05  0.1527  3.74339E-06  0.2516  1.63361E-05  0.1269  1.76501E-05  0.1187  1.27913E-05  0.1431  8.00004E-06  0.1878  8.62146E-06  0.1795  2.35550E-05  0.1044  3.42913E-05  0.0864  4.50430E-05  0.0759  5.70034E-05  0.0668  3.40048E-05  0.0861
1.0400E+04  6.00862E-05  0.0732  5.87031E-05  0.0749  1.40064E-05  0.1534  1.03804E-05  0.1587  1.39808E-05  0.1387  1.01207E-05  0.1663  4.29258E-06  0.2415  1.76307E-05  0.1203  1.62324E-05  0.1263  1.22331E-05  0.1440  7.76589E-06  0.1890  8.46875E-06  0.1742  2.25060E-05  0.1077  3.08615E-05  0.0905  4.32504E-05  0.0776  5.49548E-05  0.0683  3.36694E-05  0.0857
1.0500E+04  6.11388E-05  0.0734  5.80646E-05  0.0749  1.42739E-05  0.1499  9.06372E-06  0.1698  1.27767E-05  0.1413  1.05632E-05  0.1641  4.36395E-06  0.2247  1.82105E-05  0.1191  1.72044E-05  0.1220  1.21994E-05  0.1457  7.10480E-06  0.1918  6.89938E-06  0.1915  2.05504E-05  0.1108  2.96628E-05  0.0933  4.18496E-05  0.0785  5.34609E-05  0.0686  3.44086E-05  0.0852
1.0600E+04  5.72649E-05  0.0762  5.83276E-05  0.0747  1.50691E-05  0.1442  8.42704E-06  0.1739  1.42728E-05  0.1344  1.08727E-05  0.1632  5.06584E-06  0.2191  1.64896E-05  0.1247  1.58879E-05  0.1285  1.13144E-05  0.1524  5.07127E-06  0.2280  6.23499E-06  0.2065  1.92919E-05  0.1168  2.94522E-05  0.0934  4.23502E-05  0.0783  4.69325E-05  0.0733  3.17082E-05  0.0893
1.0700E+04  5.16836E-05  0.0795  5.63982E-05  0.0766  1.23707E-05  0.1567  7.74328E-06  0.1858  1.34934E-05  0.1393  1.05805E-05  0.1628  4.85876E-06  0.2315  1.43326E-05  0.1321  1.62927E-05  0.1277  1.18592E-05  0.1482  3.68864E-06  0.2743  6.03905E-06  0.2032  1.95527E-05  0.1119  2.82470E-05  0.0944  4.36197E-05  0.0761  4.70342E-05  0.0729  3.14567E-05  0.0905
1.0800E+04  4.88439E-05  0.0819  5.59125E-05  0.0764  1.24100E-05  0.1604  7.34072E-06  0.1971  1.20288E-05  0.1484  1.03776E-05  0.1665  5.11667E-06  0.2218  1.48239E-05  0.1311  1.48434E-05  0.1316  1.17038E-05  0.1473  3.24378E-06  0.2832  6.53809E-06  0.1979  1.97772E-05  0.1126  2.61811E-05  0.0991  4.29034E-05  0.0766  4.87372E-05  0.0709  3.13320E-05  0.0898
1.0900E+04  5.18682E-05  0.0801  5.91206E-05  0.0738  1.18773E-05  0.1630  7.18991E-06  0.1906  1.13305E-05  0.1542  1.12487E-05  0.1597  4.35311E-06  0.2345  1.60287E-05  0.1253  1.37389E-05  0.1353  1.21810E-05  0.1441  3.13894E-06  0.2750  7.08965E-06  0.1940  1.92523E-05  0.1138  2.67501E-05  0.0980  4.07520E-05  0.0787  4.80048E-05  0.0714  3.10234E-05  0.0890
1.1000E+04  5.25879E-05  0.0797  5.78129E-05  0.0757  1.46959E-05  0.1461  5.84915E-06  0.2083  1.03878E-05  0.1622  9.03786E-06  0.1739  4.91701E-06  0.2278  1.54763E-05  0.1285  1.23223E-05  0.1414  1.12822E-05  0.1465  3.89423E-06  0.2542  7.54507E-06  0.1885  1.83477E-05  0.1149  2.57103E-05  0.0982  3.92761E-05  0.0788  4.43036E-05  0.0740  3.12235E-05  0.0889
1.1100E+04  5.01042E-05  0.0805  5.55156E-05  0.0769  1.53040E-05  0.1412  7.00534E-06  0.1990  1.07438E-05  0.1587  7.64625E-06  0.1875  4.57599E-06  0.2361  1.33789E-05  0.1333  1.45934E-05  0.1273  1.06142E-05  0.1575  3.97719E-06  0.2450  6.64517E-06  0.1989  1.85218E-05  0.1145  2.51975E-05  0.1001  3.46599E-05  0.0836  4.26565E-05  0.0758  2.92156E-05  0.0925
1.1200E+04  5.01091E-05  0.0797  5.22205E-05  0.0797  1.30506E-05  0.1525  7.23224E-06  0.2014  1.11317E-05  0.1539  7.36747E-06  0.1922  3.59083E-06  0.2534  1.32998E-05  0.1345  1.44550E-05  0.1295  9.75395E-06  0.1647  4.95507E-06  0.2182  6.49010E-06  0.1987  1.85321E-05  0.1134  2.37658E-05  0.1004  3.34089E-05  0.0853  3.63645E-05  0.0813  2.89258E-05  0.0920
1.1300E+04  4.73411E-05  0.0820  5.15779E-05  0.0809  1.28583E-05  0.1549  7.44069E-06  0.2012  1.13144E-05  0.1496  8.25460E-06  0.1825  2.98367E-06  0.2896  1.37563E-05  0.1320  1.34975E-05  0.1325  1.07639E-05  0.1553  4.35392E-06  0.2342  6.74126E-06  0.1953  1.67138E-05  0.1219  2.37174E-05  0.1030  3.64087E-05  0.0818  3.60380E-05  0.0818  2.74231E-05  0.0932
1.1400E+04  4.43074E-05  0.0857  4.95846E-05  0.0830  1.33747E-05  0.1561  6.88688E-06  0.2057  1.17474E-05  0.1497  7.08547E-06  0.1953  3.00018E-06  0.2922  1.33367E-05  0.1334  1.19741E-05  0.1412  1.06303E-05  0.1549  4.81594E-06  0.2215  6.05182E-06  0.1980  1.66310E-05  0.1185  2.21735E-05  0.1045  3.64363E-05  0.0799  3.80887E-05  0.0792  2.62797E-05  0.0962
1.1500E+04  4.37122E-05  0.0864  4.67689E-05  0.0855  1.38221E-05  0.1548  6.75386E-06  0.2055  1.14364E-05  0.1524  6.43801E-06  0.2072  3.54652E-06  0.2689  1.22075E-05  0.1406  1.05126E-05  0.1492  9.90142E-06  0.1571  4.23171E-06  0.2397  6.27543E-06  0.1975  1.69604E-05  0.1185  2.41002E-05  0.1025  3.52564E-05  0.0815  3.51979E-05  0.0813  2.40116E-05  0.0989
1.1600E+04  4.46254E-05  0.0854  4.60768E-05  0.0851  1.41903E-05  0.1524  6.78607E-06  0.1983  1.15648E-05  0.1530  6.38751E-06  0.2086  3.50133E-06  0.2717  1.20747E-05  0.1424  1.14452E-05  0.1478  9.69889E-06  0.1613  3.32047E-06  0.2679  6.98048E-06  0.1842  1.64766E-05  0.1210  2.49292E-05  0.1004  3.35217E-05  0.0832  3.63659E-05  0.0797  2.30972E-05  0.1000
1.1700E+04  4.17189E-05  0.0891  4.39049E-05  0.0874  1.62775E-05  0.1423  6.19054E-06  0.2172  1.18051E-05  0.1521  5.67431E-06  0.2225  3.08375E-06  0.2893  1.16624E-05  0.1452  1.14591E-05  0.1443  1.00718E-05  0.1556  3.38807E-06  0.2705  5.93444E-06  0.1961  1.42199E-05  0.1279  2.26770E-05  0.1041  3.28524E-05  0.0844  3.88721E-05  0.0773  2.26835E-05  0.1023
